No.	RunId	SampleId	ExperimentId	StudyId	Country	LineageByKvarQ	FastqR1	FastqR2	ResToAMK	ResToBDQ	ResToCFZ	ResToCPM	ResToCS	ResToDLM	ResToEMB	ResToETA	ResToINH	ResToKM	ResToLEV	ResToLZD	ResToMOX	ResToOFX	ResToPAS	ResToPNB	ResToPTH	ResToPZA	ResToRBT	ResToRIF	ResToSM
505	ERR13245861	ERS16430920	ERX12616518	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/061/ERR13245861/ERR13245861_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/061/ERR13245861/ERR13245861_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
506	ERR13245864	ERS16430921	ERX12616521	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/064/ERR13245864/ERR13245864_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/064/ERR13245864/ERR13245864_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
507	ERR13245870	ERS16430922	ERX12616527	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/070/ERR13245870/ERR13245870_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/070/ERR13245870/ERR13245870_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
508	ERR13245878	ERS16430923	ERX12616535	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/078/ERR13245878/ERR13245878_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/078/ERR13245878/ERR13245878_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
509	ERR13267193	ERS16430924	ERX12637619	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/093/ERR13267193/ERR13267193_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/093/ERR13267193/ERR13267193_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
510	ERR13245896	ERS16430925	ERX12616553	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/096/ERR13245896/ERR13245896_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/096/ERR13245896/ERR13245896_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
511	ERR13245907	ERS16430926	ERX12616564	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/007/ERR13245907/ERR13245907_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/007/ERR13245907/ERR13245907_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
512	ERR13267207	ERS16430927	ERX12637633	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/007/ERR13267207/ERR13267207_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/007/ERR13267207/ERR13267207_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
513	ERR13245923	ERS16430928	ERX12616580	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/023/ERR13245923/ERR13245923_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/023/ERR13245923/ERR13245923_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
514	ERR13245950	ERS16430929	ERX12616607	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/050/ERR13245950/ERR13245950_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/050/ERR13245950/ERR13245950_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
515	ERR13245951	ERS16430930	ERX12616608	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/051/ERR13245951/ERR13245951_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/051/ERR13245951/ERR13245951_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	True
516	ERR13267209	ERS16430931	ERX12637635	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/009/ERR13267209/ERR13267209_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/009/ERR13267209/ERR13267209_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
517	ERR13246210	ERS16430932	ERX12616867	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/010/ERR13246210/ERR13246210_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/010/ERR13246210/ERR13246210_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
518	ERR13246211	ERS16430933	ERX12616868	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/011/ERR13246211/ERR13246211_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/011/ERR13246211/ERR13246211_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
519	ERR13246212	ERS16430934	ERX12616869	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/012/ERR13246212/ERR13246212_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/012/ERR13246212/ERR13246212_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
520	ERR13267210	ERS16430935	ERX12637636	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/010/ERR13267210/ERR13267210_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/010/ERR13267210/ERR13267210_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
521	ERR13246244	ERS16430936	ERX12616901	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/044/ERR13246244/ERR13246244_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/044/ERR13246244/ERR13246244_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
522	ERR13246248	ERS16430937	ERX12616905	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/048/ERR13246248/ERR13246248_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/048/ERR13246248/ERR13246248_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
523	ERR13246250	ERS16430938	ERX12616907	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/050/ERR13246250/ERR13246250_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/050/ERR13246250/ERR13246250_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
524	ERR13246251	ERS16430939	ERX12616908	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/051/ERR13246251/ERR13246251_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/051/ERR13246251/ERR13246251_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
525	ERR13267216	ERS16430940	ERX12637642	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/016/ERR13267216/ERR13267216_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/016/ERR13267216/ERR13267216_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
526	ERR13246254	ERS16430941	ERX12616911	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/054/ERR13246254/ERR13246254_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/054/ERR13246254/ERR13246254_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
527	ERR13246255	ERS16430942	ERX12616912	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/055/ERR13246255/ERR13246255_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/055/ERR13246255/ERR13246255_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	True	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
528	ERR13267224	ERS16430943	ERX12637650	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/024/ERR13267224/ERR13267224_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/024/ERR13267224/ERR13267224_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
529	ERR13246256	ERS16430944	ERX12616913	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/056/ERR13246256/ERR13246256_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/056/ERR13246256/ERR13246256_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
530	ERR13246257	ERS16430945	ERX12616914	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/057/ERR13246257/ERR13246257_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/057/ERR13246257/ERR13246257_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
531	ERR13246259	ERS16430946	ERX12616916	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/059/ERR13246259/ERR13246259_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/059/ERR13246259/ERR13246259_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
532	ERR13246260	ERS16430947	ERX12616917	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/060/ERR13246260/ERR13246260_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/060/ERR13246260/ERR13246260_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
533	ERR13246261	ERS16430948	ERX12616918	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/061/ERR13246261/ERR13246261_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/061/ERR13246261/ERR13246261_2.fastq.gz	NA	NA	NA	NA	NA	NA	True	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
534	ERR13246262	ERS16430949	ERX12616919	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/062/ERR13246262/ERR13246262_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/062/ERR13246262/ERR13246262_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	True
535	ERR13267225	ERS16430950	ERX12637651	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/025/ERR13267225/ERR13267225_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/025/ERR13267225/ERR13267225_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
536	ERR13246264	ERS16430951	ERX12616921	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/064/ERR13246264/ERR13246264_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/064/ERR13246264/ERR13246264_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
537	ERR13246265	ERS16430952	ERX12616922	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/065/ERR13246265/ERR13246265_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/065/ERR13246265/ERR13246265_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
538	ERR13246266	ERS16430953	ERX12616923	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/066/ERR13246266/ERR13246266_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/066/ERR13246266/ERR13246266_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
539	ERR13267234	ERS16430954	ERX12637660	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/034/ERR13267234/ERR13267234_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/034/ERR13267234/ERR13267234_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	True
540	ERR13246267	ERS16430955	ERX12616927	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13246267/ERR13246267_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13246267/ERR13246267_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
541	ERR13246268	ERS16430956	ERX12616928	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/068/ERR13246268/ERR13246268_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/068/ERR13246268/ERR13246268_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
542	ERR13267239	ERS16430957	ERX12637665	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/039/ERR13267239/ERR13267239_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/039/ERR13267239/ERR13267239_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	True
543	ERR13246270	ERS16430958	ERX12616930	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/070/ERR13246270/ERR13246270_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/070/ERR13246270/ERR13246270_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
544	ERR13267240	ERS16430959	ERX12637666	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/040/ERR13267240/ERR13267240_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/040/ERR13267240/ERR13267240_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
545	ERR13246271	ERS16430960	ERX12616931	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/071/ERR13246271/ERR13246271_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/071/ERR13246271/ERR13246271_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
546	ERR13246272	ERS16430961	ERX12616932	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/072/ERR13246272/ERR13246272_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/072/ERR13246272/ERR13246272_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
547	ERR13246273	ERS16430962	ERX12616933	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/073/ERR13246273/ERR13246273_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/073/ERR13246273/ERR13246273_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
548	ERR13246274	ERS16430963	ERX12616934	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/074/ERR13246274/ERR13246274_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/074/ERR13246274/ERR13246274_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
549	ERR13246275	ERS16430964	ERX12616935	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/075/ERR13246275/ERR13246275_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/075/ERR13246275/ERR13246275_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
550	ERR13267242	ERS16430965	ERX12637668	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/042/ERR13267242/ERR13267242_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/042/ERR13267242/ERR13267242_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
551	ERR13267254	ERS16430966	ERX12637680	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/054/ERR13267254/ERR13267254_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/054/ERR13267254/ERR13267254_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
552	ERR13267255	ERS16430967	ERX12637681	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/055/ERR13267255/ERR13267255_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/055/ERR13267255/ERR13267255_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
553	ERR13246285	ERS16430968	ERX12616945	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/085/ERR13246285/ERR13246285_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/085/ERR13246285/ERR13246285_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
554	ERR13246290	ERS16430969	ERX12616950	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/090/ERR13246290/ERR13246290_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/090/ERR13246290/ERR13246290_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
555	ERR13246291	ERS16430970	ERX12616951	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/091/ERR13246291/ERR13246291_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/091/ERR13246291/ERR13246291_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
556	ERR13246292	ERS16430971	ERX12616952	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/092/ERR13246292/ERR13246292_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/092/ERR13246292/ERR13246292_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
557	ERR13246293	ERS16430972	ERX12616953	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/093/ERR13246293/ERR13246293_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/093/ERR13246293/ERR13246293_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
558	ERR13246294	ERS16430973	ERX12616954	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/094/ERR13246294/ERR13246294_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/094/ERR13246294/ERR13246294_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
559	ERR13246295	ERS16430974	ERX12616955	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/095/ERR13246295/ERR13246295_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/095/ERR13246295/ERR13246295_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
560	ERR13246296	ERS16430975	ERX12616956	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/096/ERR13246296/ERR13246296_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/096/ERR13246296/ERR13246296_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
561	ERR13246297	ERS16430976	ERX12616957	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/097/ERR13246297/ERR13246297_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/097/ERR13246297/ERR13246297_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	False	False
562	ERR13246298	ERS16430977	ERX12616958	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/098/ERR13246298/ERR13246298_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/098/ERR13246298/ERR13246298_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
563	ERR13246299	ERS16430978	ERX12616959	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/099/ERR13246299/ERR13246299_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/099/ERR13246299/ERR13246299_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
564	ERR13246300	ERS16430979	ERX12616960	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/000/ERR13246300/ERR13246300_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/000/ERR13246300/ERR13246300_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
565	ERR13246309	ERS16430980	ERX12616969	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/009/ERR13246309/ERR13246309_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/009/ERR13246309/ERR13246309_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
566	ERR13246310	ERS16430981	ERX12616970	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/010/ERR13246310/ERR13246310_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/010/ERR13246310/ERR13246310_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
567	ERR13267267	ERS16430982	ERX12637693	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13267267/ERR13267267_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13267267/ERR13267267_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
568	ERR13246312	ERS16430983	ERX12616972	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/012/ERR13246312/ERR13246312_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/012/ERR13246312/ERR13246312_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
569	ERR13267268	ERS16430984	ERX12637694	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/068/ERR13267268/ERR13267268_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/068/ERR13267268/ERR13267268_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
570	ERR13246313	ERS16430985	ERX12616973	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/013/ERR13246313/ERR13246313_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/013/ERR13246313/ERR13246313_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
571	ERR13267282	ERS16430986	ERX12637708	ERP151439	Japan	L2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/082/ERR13267282/ERR13267282_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/082/ERR13267282/ERR13267282_2.fastq.gz	NA	NA	NA	NA	NA	NA	False	NA	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	False	False
